CustomerID,Age,Gender,Income,Campaign_Type,Campaign_Cost,Clicked_Ad,Purchased,Revenue
1213,24,Male,131768,SMS,459,0,0,0
1214,18,Female,72960,TV,617,0,0,0
1215,49,Female,123550,Social Media,1443,0,0,0
1216,30,Male,61152,Social Media,2069,0,0,0
1217,47,Female,47250,Social Media,3327,1,0,0
1218,40,Male,105765,Email,2999,0,0,0
1219,36,Male,137265,SMS,1034,0,0,0
1220,49,Male,68137,TV,2086,0,0,0
1221,47,Male,102011,TV,476,0,0,0
1222,46,Male,138922,Email,3660,1,1,1686
1223,62,Male,143360,TV,1874,0,0,0
1224,46,Male,141280,Social Media,1605,0,0,0
1225,47,Male,66412,Email,2754,1,0,0
1226,33,Female,63876,TV,1110,0,0,0
1227,57,Female,114547,Email,3577,0,0,0
1228,36,Male,93664,Email,1330,0,0,0
1229,35,Female,70227,TV,1277,0,0,0
1230,18,Female,52450,Social Media,3957,1,1,6382
1231,31,Female,104433,TV,2195,0,0,0
1232,64,Female,93704,SMS,1772,0,0,0
1233,19,Female,26861,SMS,2028,0,0,0
1234,45,Female,127294,TV,3939,0,0,0
1235,47,Male,81914,Social Media,3278,1,0,0
1236,55,Female,83888,SMS,4368,0,0,0
1237,21,Female,99286,SMS,2653,1,1,9750
1238,18,Female,81293,TV,2545,0,0,0
1239,25,Female,102524,TV,4489,1,1,3906
1240,46,Male,88515,TV,651,0,0,0
1241,56,Male,43524,Email,2997,0,0,0
1242,20,Male,27065,Email,1139,1,0,0
1243,49,Male,57684,Email,984,1,1,1292
1244,27,Female,108720,TV,3151,0,0,0
1245,27,Male,53365,Social Media,4329,0,0,0
1246,36,Male,78876,SMS,4966,0,0,0
1247,63,Male,43704,Email,3697,1,0,0
1248,51,Male,77857,Social Media,2655,0,0,0
1249,50,Female,25622,TV,1189,1,0,0
1250,40,Male,103797,Email,4675,1,1,1448
1251,45,Female,130468,TV,558,1,1,8795
1252,49,Male,113955,Social Media,4821,0,0,0
1253,24,Female,120003,Email,4354,0,0,0
1254,46,Female,111141,Email,2107,1,0,0
1255,25,Male,114707,Email,2020,1,1,7919
1256,18,Male,107700,Email,4627,1,0,0
1257,20,Male,135404,Social Media,1103,0,0,0
1258,41,Male,131733,Email,3183,1,1,7869
1259,40,Female,99332,SMS,2214,0,0,0
1260,25,Female,122390,SMS,2689,0,0,0
1261,64,Male,116856,TV,2243,1,1,9655
1262,54,Male,86201,Email,4410,0,0,0
1263,20,Female,52694,SMS,2341,1,1,9529
1264,50,Male,109766,SMS,2186,0,0,0
1265,45,Female,42995,SMS,1038,0,0,0
1266,64,Male,112320,Social Media,4401,0,0,0
1267,25,Female,100141,Email,4070,0,0,0
1268,51,Female,102999,Social Media,4099,0,0,0
1269,52,Female,28419,Social Media,4750,1,0,0
1270,49,Female,67952,SMS,3508,1,1,8903
1271,41,Female,143028,SMS,870,0,0,0
1272,31,Male,53837,TV,348,0,0,0
1273,49,Female,90799,Email,472,1,0,0
1274,63,Male,68877,Email,3026,1,1,5717
1275,60,Female,126255,SMS,3957,1,1,9392
1276,33,Female,65687,SMS,801,1,1,870
1277,21,Male,119667,Email,2285,0,0,0
1278,54,Male,57276,TV,1041,0,0,0
1279,38,Male,54523,SMS,4014,0,0,0
1280,31,Male,86055,TV,893,0,0,0
1281,48,Female,74615,Social Media,777,1,1,9681
1282,35,Male,116642,SMS,1661,0,0,0
1283,24,Female,130040,Social Media,4153,1,1,7507
1284,27,Male,30514,SMS,552,1,0,0
1285,24,Male,67456,Social Media,2566,1,0,0
1286,50,Female,27233,SMS,3756,1,0,0
1287,40,Female,21102,TV,4246,0,0,0
1288,38,Male,86133,TV,3854,1,1,5557
1289,36,Female,66715,TV,309,0,0,0
1290,36,Female,105193,Social Media,2026,0,0,0
1291,53,Female,130545,TV,4066,1,1,6482
1292,46,Female,124085,Social Media,1977,0,0,0
1293,35,Female,129101,SMS,726,1,0,0
1294,19,Female,26256,Social Media,2826,1,0,0
1295,18,Female,141946,SMS,1558,1,1,7886
1296,64,Female,128684,Email,2924,0,0,0
1297,22,Male,84800,Email,1350,1,1,5596
1298,37,Female,148900,Email,4858,0,0,0
1299,28,Male,114937,Social Media,4463,1,1,4155
1300,59,Female,61548,Email,2263,0,0,0
1301,19,Female,92090,Email,1723,1,1,4793
1302,20,Female,98200,Email,1953,0,0,0
1303,40,Female,62367,SMS,853,0,0,0
1304,29,Male,148845,TV,1968,0,0,0
1305,37,Male,133815,Social Media,281,0,0,0
1306,22,Female,109922,Email,1613,1,1,1459
1307,54,Male,90382,SMS,1002,0,0,0
1308,55,Female,147602,TV,3444,0,0,0
1309,47,Female,146270,TV,3553,0,0,0
1310,26,Male,146320,TV,3707,0,0,0
1311,51,Male,46205,SMS,2656,0,0,0
1312,61,Female,45570,Email,2239,1,0,0
1313,52,Female,50255,TV,4344,0,0,0
1314,39,Male,41182,SMS,2264,0,0,0
1315,61,Female,59373,SMS,2712,0,0,0
1316,41,Male,63019,Social Media,2121,0,0,0
1317,34,Female,82619,SMS,2921,0,0,0
1318,27,Female,36043,TV,2381,0,0,0
1319,47,Male,65532,TV,1670,1,0,0
1320,63,Male,121290,SMS,2072,0,0,0
1321,40,Male,85936,TV,4086,0,0,0
1322,49,Female,39239,SMS,2344,0,0,0
1323,34,Female,30416,TV,2542,1,0,0
1324,34,Female,23412,Social Media,813,1,0,0
1325,31,Female,101976,Email,3645,0,0,0
1326,26,Male,44406,Social Media,322,1,0,0
1327,57,Female,21875,Social Media,963,0,0,0
1328,19,Female,139231,Email,4725,0,0,0
1329,62,Female,57066,TV,1525,0,0,0
1330,42,Male,122072,Email,2404,0,0,0
1331,56,Female,25752,SMS,753,0,0,0
1332,26,Female,106753,Email,1259,0,0,0
1333,39,Male,98025,Social Media,1942,0,0,0
1334,60,Female,21353,Email,543,0,0,0
1335,63,Female,46986,TV,2565,0,0,0
1336,21,Male,106907,Social Media,4769,0,0,0
1337,43,Female,124901,SMS,4536,1,1,9840
1338,46,Female,34691,TV,2957,0,0,0
1339,62,Female,89847,Social Media,1380,1,0,0
1340,51,Male,68075,SMS,3139,1,1,3845
1341,40,Female,30794,TV,3895,0,0,0
1342,54,Female,88470,SMS,3737,0,0,0
1343,28,Male,36406,Email,3858,0,0,0
1344,23,Male,95930,Email,199,0,0,0
1345,35,Female,135897,SMS,2186,0,0,0
1346,38,Female,46872,Email,2410,0,0,0
1347,59,Female,61708,SMS,4345,0,0,0
1348,53,Female,135492,TV,2837,1,0,0
1349,58,Male,126629,Social Media,1707,0,0,0
1350,55,Female,40800,SMS,3053,1,0,0
1351,51,Male,63397,Social Media,4081,0,0,0
1352,34,Male,143313,Social Media,3294,1,1,1344
1353,54,Female,57909,SMS,4439,0,0,0
1354,42,Female,41352,Email,4782,0,0,0
1355,55,Male,121975,TV,3192,1,0,0
1356,29,Male,113848,Social Media,3062,1,0,0
1357,40,Female,125596,TV,2762,0,0,0
1358,59,Male,35438,Social Media,955,0,0,0
1359,39,Female,108921,SMS,2246,1,1,9495
1360,38,Female,64999,Email,1486,1,0,0
1361,44,Male,38482,TV,1816,0,0,0
1362,48,Male,52471,Social Media,4251,0,0,0
1363,23,Female,67279,SMS,1825,1,0,0
1364,44,Male,129413,SMS,2053,0,0,0
1365,57,Female,126748,Social Media,284,1,1,7357
1366,51,Female,74213,Social Media,621,0,0,0
1367,29,Female,133909,Social Media,2411,1,1,7796
1368,62,Male,33026,Email,1348,1,0,0
1369,24,Female,127625,Social Media,1758,1,0,0
1370,27,Female,105184,Social Media,1102,0,0,0
1371,62,Female,25435,Email,3327,0,0,0
1372,34,Female,28493,SMS,3238,0,0,0
1373,43,Female,92227,Social Media,2028,1,1,5866
1374,38,Female,79321,TV,493,1,1,5387
1375,45,Female,22763,SMS,1717,0,0,0
1376,63,Female,40389,TV,3741,1,0,0
1377,19,Female,51498,Social Media,760,1,1,3328
1378,60,Female,83755,Email,4264,0,0,0
1379,18,Female,121545,Email,419,0,0,0
1380,53,Male,55825,Email,2324,1,1,5779
1381,43,Female,36934,Social Media,683,0,0,0
1382,46,Female,25574,Social Media,3700,1,0,0
1383,38,Female,58179,TV,681,0,0,0
1384,28,Male,21587,Email,3796,1,0,0
1385,57,Female,62782,Social Media,1867,0,0,0
1386,28,Male,124224,SMS,1656,0,0,0
1387,53,Female,74412,Social Media,1898,0,0,0
1388,56,Female,80561,Social Media,4306,0,0,0
1389,57,Male,97224,SMS,1098,0,0,0
1390,52,Female,24409,Email,857,0,0,0
1391,51,Male,147159,SMS,382,1,0,0
1392,64,Male,91319,Email,4996,1,1,7501
1393,41,Female,119016,SMS,230,0,0,0
1394,39,Female,46751,TV,1393,1,0,0
1395,22,Female,58174,Email,160,0,0,0
1396,50,Female,142678,Social Media,2311,1,1,7710
1397,53,Male,76572,TV,1648,1,1,1074
1398,64,Male,81416,Email,4467,0,0,0
1399,37,Female,32041,Email,1881,1,0,0
1400,36,Male,43227,Email,137,1,0,0
1401,52,Male,55201,SMS,3731,0,0,0
1402,60,Female,56069,Email,2764,1,0,0
1403,34,Male,102190,Social Media,573,1,1,2095
1404,62,Male,46370,Email,158,0,0,0
1405,60,Female,115018,Social Media,2736,1,0,0
1406,51,Male,145342,Social Media,2714,1,1,9074
1407,26,Female,147173,Social Media,2714,0,0,0
1408,43,Male,31586,TV,4578,0,0,0
1409,19,Female,70231,Social Media,1511,0,0,0
1410,26,Male,145758,SMS,184,1,1,3981
1411,26,Male,25322,Email,1633,1,0,0
1412,57,Female,85294,SMS,3897,0,0,0
1413,34,Female,99468,TV,2774,1,1,2506
1414,18,Female,49299,Email,2973,1,0,0
1415,42,Female,110715,Social Media,3220,1,1,7260
1416,60,Male,90793,Email,1190,0,0,0
1417,57,Male,66501,TV,2934,0,0,0
1418,59,Male,77134,TV,4324,1,1,6562
1419,42,Female,131672,SMS,2176,0,0,0
1420,56,Male,29777,Email,3290,1,0,0
1421,52,Male,31249,Email,4887,1,0,0
1422,20,Female,140902,Email,4328,0,0,0
1423,54,Female,41390,SMS,1308,1,0,0
1424,61,Male,40369,TV,3677,0,0,0
1425,61,Female,32881,Social Media,4841,0,0,0
1426,47,Male,29587,Email,2681,0,0,0
1427,55,Male,113800,SMS,3887,0,0,0
1428,51,Female,94327,SMS,615,0,0,0
1429,29,Male,127009,Social Media,2312,1,0,0
1430,36,Female,107911,TV,3074,1,1,7171
1431,54,Female,108147,Email,1032,0,0,0
1432,61,Male,127562,Email,1763,1,1,2992
1433,34,Male,27833,SMS,656,0,0,0
1434,27,Male,137574,TV,1771,0,0,0
1435,64,Female,67013,Email,1092,1,1,543
1436,29,Male,137341,Social Media,1728,1,1,8032
1437,33,Female,147785,TV,1791,1,1,8592
1438,41,Female,83620,TV,4952,0,0,0
1439,36,Male,35754,SMS,1204,1,0,0
1440,25,Female,127584,SMS,1370,1,1,5884
1441,48,Male,98113,Email,3002,1,0,0
1442,38,Male,116631,SMS,4844,0,0,0
1443,34,Male,106784,TV,1509,0,0,0
1444,40,Male,55282,Email,3746,1,1,4138
1445,54,Male,56737,Email,1430,1,1,8017
1446,33,Male,137972,TV,4823,0,0,0
1447,23,Male,117427,Email,2154,0,0,0
1448,25,Female,44124,Social Media,1053,0,0,0
1449,42,Male,90102,Social Media,1942,0,0,0
1450,35,Female,22196,Email,2902,0,0,0
1451,42,Female,81527,SMS,109,0,0,0
1452,29,Female,116651,Social Media,2709,0,0,0
1453,32,Male,135477,Email,221,0,0,0
1454,43,Female,105395,Social Media,4882,0,0,0
1455,58,Female,31345,SMS,2660,0,0,0
1456,62,Male,144544,TV,3137,0,0,0
1457,43,Male,54077,Email,540,1,1,1312
1458,64,Female,86400,Email,2849,0,0,0
1459,49,Male,32055,Email,690,1,0,0
1460,27,Male,123693,Email,1468,0,0,0
1461,33,Male,105283,Email,2089,1,1,9523
1462,24,Male,64484,Email,1461,0,0,0
1463,34,Female,97514,SMS,3873,0,0,0
1464,40,Male,110135,TV,2164,0,0,0
1465,43,Male,55771,SMS,2515,1,1,3868
1466,38,Male,132478,SMS,3051,0,0,0
1467,39,Female,77654,TV,2868,0,0,0
1468,24,Female,66540,SMS,3516,0,0,0
1469,31,Male,103151,Social Media,1676,1,1,4880
1470,32,Male,126263,SMS,214,0,0,0
1471,24,Female,130284,Email,1468,0,0,0
1472,26,Male,137399,Social Media,238,0,0,0
1473,25,Male,124885,Social Media,3473,0,0,0
1474,40,Female,142393,TV,1415,1,0,0
1475,46,Male,49377,SMS,173,0,0,0
1476,35,Male,115567,SMS,3946,0,0,0
1477,48,Female,69573,Social Media,583,1,0,0
1478,47,Female,62733,SMS,4211,1,1,2388
1479,56,Male,149344,SMS,1649,0,0,0
1480,52,Female,31760,TV,1459,1,0,0
1481,35,Male,133226,Social Media,1996,0,0,0
1482,59,Male,119250,Email,4324,0,0,0
1483,56,Male,45762,Social Media,610,1,0,0
1484,34,Female,70986,TV,522,1,1,8987
1485,31,Female,54332,TV,2532,0,0,0
1486,48,Male,60100,TV,2006,0,0,0
1487,41,Male,24944,SMS,4427,0,0,0
1488,52,Female,68825,Social Media,1058,0,0,0
1489,61,Female,33877,SMS,924,0,0,0
1490,62,Female,49990,SMS,164,0,0,0
1491,51,Male,149065,Social Media,4810,1,0,0
1492,20,Female,128443,TV,3448,1,1,7207
1493,54,Female,119612,Email,900,0,0,0
1494,60,Male,137674,Email,377,0,0,0
1495,57,Male,135074,Social Media,1817,0,0,0
1496,43,Male,75283,Social Media,2513,0,0,0
1497,40,Female,144041,TV,1338,0,0,0
1498,61,Male,23258,Social Media,4623,1,0,0
1499,56,Male,140809,Social Media,1586,0,0,0
1500,32,Male,51629,TV,4781,1,0,0
1501,21,Male,57579,TV,3398,1,1,837
1502,46,Female,42958,SMS,4570,0,0,0
1503,39,Male,59465,Social Media,3095,0,0,0
1504,42,Female,105853,Email,192,1,1,3912
1505,30,Female,35775,Social Media,3631,1,0,0
1506,35,Female,96575,Email,1940,1,0,0
1507,50,Male,114633,Email,3627,0,0,0
1508,33,Female,54207,Email,1721,0,0,0
1509,62,Male,42553,SMS,1661,0,0,0
1510,59,Male,129938,TV,1516,1,1,3909
1511,61,Male,73632,TV,3064,1,1,3089
1512,19,Female,20055,SMS,4290,1,0,0
1513,52,Male,138012,TV,1230,0,0,0
1514,59,Male,108697,SMS,1513,1,0,0
1515,51,Male,52873,Social Media,3697,0,0,0
1516,47,Female,121505,SMS,3844,0,0,0
1517,30,Female,100720,TV,2218,0,0,0
1518,30,Female,86205,TV,763,1,1,6899
1519,35,Male,98199,Social Media,2734,1,1,3081
1520,49,Female,45318,SMS,2874,0,0,0
1521,49,Male,53734,Social Media,4069,1,0,0
1522,52,Male,102227,Email,3590,0,0,0
1523,56,Female,38522,SMS,1671,0,0,0
1524,63,Male,31656,Social Media,1623,0,0,0
1525,46,Female,35893,Social Media,1087,0,0,0
1526,46,Male,131393,TV,3338,0,0,0
1527,61,Female,36493,SMS,3945,0,0,0
1528,33,Male,23632,Email,3793,1,0,0
1529,61,Male,115872,Email,198,0,0,0
1530,64,Male,108648,SMS,2388,1,0,0
1531,27,Male,81779,SMS,1614,0,0,0
1532,47,Male,58452,Social Media,4397,1,0,0
1533,42,Female,33266,TV,733,1,0,0
1534,56,Male,141187,TV,4941,1,1,1959
1535,37,Female,136603,TV,4685,0,0,0
1536,22,Female,81607,SMS,678,1,1,2951
1537,18,Female,36940,TV,4059,0,0,0
1538,47,Male,44003,Social Media,372,1,0,0
1539,20,Male,147880,SMS,4981,0,0,0
1540,62,Male,118408,SMS,4054,0,0,0
1541,31,Female,54815,TV,4027,0,0,0
1542,47,Male,50869,Email,552,1,1,9973
1543,21,Male,69297,Email,1275,0,0,0
1544,35,Female,80107,Social Media,513,1,1,8101
1545,54,Female,102793,TV,1650,1,1,2873
1546,42,Female,36682,TV,4626,1,0,0
1547,18,Female,39622,SMS,2046,0,0,0
1548,63,Female,50408,SMS,291,1,1,5598
1549,32,Female,28837,TV,140,0,0,0
1550,26,Male,84210,SMS,1959,0,0,0
1551,32,Female,35407,TV,1432,1,0,0
1552,41,Male,49309,Social Media,3549,1,0,0
1553,21,Male,91918,SMS,235,1,0,0
1554,29,Male,113190,TV,4301,0,0,0
1555,54,Female,38895,SMS,4714,0,0,0
1556,54,Male,141284,Social Media,2041,0,0,0
1557,60,Female,119087,SMS,1665,0,0,0
1558,23,Female,106912,TV,4321,0,0,0
1559,56,Male,20370,SMS,488,0,0,0
1560,63,Female,134212,SMS,1658,1,0,0
1561,41,Male,20486,TV,2221,1,0,0
1562,28,Male,43762,Email,1128,1,0,0
1563,30,Female,46613,SMS,3634,1,0,0
1564,51,Male,132804,SMS,181,0,0,0
1565,42,Male,23196,Social Media,875,0,0,0
1566,24,Male,127856,Email,3138,1,1,9556
1567,21,Female,138975,Social Media,4473,0,0,0
1568,25,Male,114937,TV,2987,0,0,0
1569,37,Female,120565,TV,1978,0,0,0
1570,46,Female,96349,Social Media,2371,0,0,0
1571,62,Male,84839,SMS,1707,1,1,2497
1572,63,Male,61916,Email,3239,1,1,3431
1573,27,Female,28572,Social Media,705,1,0,0
1574,60,Female,133312,Social Media,4835,0,0,0
1575,51,Male,48225,TV,3514,0,0,0
1576,43,Male,65853,SMS,3765,1,0,0
1577,58,Female,69390,Email,2244,0,0,0
1578,20,Female,52275,Social Media,4370,0,0,0
1579,23,Female,92379,Email,3865,1,0,0
1580,22,Female,21105,Email,1476,1,0,0
1581,22,Female,136074,Social Media,3562,1,1,2055
1582,64,Male,79896,Email,447,0,0,0
1583,40,Female,63209,TV,100,0,0,0
1584,26,Female,117175,SMS,162,1,0,0
1585,52,Male,62487,SMS,1883,0,0,0
1586,37,Male,38051,SMS,3914,1,0,0
1587,59,Female,114244,TV,325,0,0,0
1588,52,Female,120995,TV,1142,1,0,0
1589,35,Male,142444,TV,944,1,1,9662
1590,34,Female,97400,SMS,2780,0,0,0
1591,41,Female,120300,Email,4219,0,0,0
1592,20,Male,86961,TV,1334,1,1,8446
1593,49,Female,80156,Social Media,2084,1,0,0
1594,52,Male,134682,TV,4356,0,0,0
1595,55,Male,77175,Social Media,1378,1,1,7648
1596,30,Male,26849,SMS,1694,0,0,0
1597,64,Male,121551,Social Media,2651,0,0,0
1598,42,Female,38976,TV,2052,0,0,0
1599,26,Male,119794,TV,1795,1,1,7518
1600,21,Female,135912,Email,1054,0,0,0
1601,31,Female,137275,SMS,3391,0,0,0
1602,54,Female,76866,Social Media,456,1,1,6029
1603,51,Female,137752,SMS,3695,0,0,0
1604,28,Female,67078,TV,1068,0,0,0
1605,58,Male,142492,Email,341,0,0,0
1606,20,Male,51113,TV,3546,1,1,6824
1607,45,Male,135520,TV,4334,0,0,0
1608,46,Male,35401,TV,2244,1,0,0
1609,26,Female,32884,Social Media,246,1,0,0
1610,20,Male,104360,TV,642,1,1,8719
1611,42,Female,57563,SMS,791,1,1,5878
1612,51,Female,54414,SMS,1125,0,0,0
1613,29,Male,36142,Email,4150,0,0,0
1614,59,Male,132610,SMS,4105,1,1,5474
1615,26,Male,135128,TV,3459,1,1,4277
1616,32,Male,91492,TV,3051,0,0,0
1617,57,Female,99464,SMS,829,0,0,0
1618,42,Female,95257,Email,4599,0,0,0
1619,22,Male,96693,Email,2655,0,0,0
1620,28,Female,55135,SMS,1250,0,0,0
1621,51,Female,92232,Social Media,1835,0,0,0
1622,41,Female,47862,Social Media,1138,0,0,0
1623,32,Male,25190,Social Media,3012,0,0,0
1624,55,Female,90199,Social Media,4940,0,0,0
1625,25,Male,125366,SMS,2640,1,1,3548
1626,22,Male,24331,Email,4514,1,0,0
1627,43,Female,144184,TV,1342,1,1,1299
1628,35,Female,72186,TV,872,0,0,0
1629,23,Male,64648,SMS,2016,0,0,0
1630,54,Female,48549,TV,3512,1,0,0
1631,30,Female,101782,Social Media,2599,1,1,9987
1632,45,Male,45761,Email,3540,0,0,0
1633,22,Male,23262,SMS,3645,0,0,0
1634,30,Male,131624,Email,1313,0,0,0
1635,34,Male,71259,SMS,3031,0,0,0
1636,57,Female,92572,SMS,518,0,0,0
1637,62,Female,144720,SMS,3881,1,1,5833
1638,49,Male,73472,SMS,888,0,0,0
1639,46,Male,107858,Email,1971,1,1,2795
1640,20,Male,104667,TV,4690,1,1,1931
1641,57,Female,24677,SMS,2125,1,0,0
1642,51,Male,93508,Social Media,2546,1,0,0
1643,57,Female,100865,SMS,4923,1,0,0
1644,44,Male,122568,Email,660,0,0,0
1645,30,Male,121437,SMS,2751,1,1,2047
1646,62,Male,129916,Social Media,4004,1,0,0
1647,50,Female,70617,Email,639,0,0,0
1648,23,Female,106029,SMS,4855,1,0,0
1649,41,Female,38595,Social Media,3236,1,0,0
1650,36,Male,107459,Email,3389,1,1,4353
1651,33,Female,80148,SMS,2710,0,0,0
1652,57,Female,66926,Social Media,2044,0,0,0
1653,45,Male,95271,Email,3245,0,0,0
1654,50,Male,54457,SMS,2858,0,0,0
1655,58,Female,62531,Email,3360,0,0,0
1656,30,Female,93263,Social Media,4207,0,0,0
1657,60,Female,93300,SMS,1995,1,1,3485
1658,62,Female,148027,SMS,2600,0,0,0
1659,42,Male,83171,SMS,2929,0,0,0
1660,59,Male,139229,Social Media,3973,0,0,0
1661,53,Male,146159,TV,147,0,0,0
1662,44,Female,138229,SMS,2464,0,0,0
1663,55,Female,65771,Social Media,2356,0,0,0
1664,24,Male,113135,Email,4772,0,0,0
1665,22,Male,86354,Email,853,0,0,0
1666,60,Female,132743,Social Media,2902,0,0,0
1667,62,Female,133381,TV,4749,0,0,0
1668,48,Male,57289,Social Media,3752,0,0,0
1669,40,Male,53892,Email,502,0,0,0
1670,59,Male,91196,Email,2186,0,0,0
1671,27,Female,149662,SMS,2327,1,1,4514
1672,49,Female,115057,TV,3510,1,1,1378
1673,60,Female,58409,Social Media,3090,0,0,0
1674,47,Female,135817,Email,4743,0,0,0
1675,56,Female,54470,Email,1249,1,1,2109
1676,48,Female,38385,Email,162,0,0,0
1677,35,Male,43296,Social Media,3253,1,0,0
1678,53,Male,138566,Social Media,1108,1,1,5609
1679,19,Female,81716,TV,2131,1,1,2948
1680,31,Male,109152,SMS,1422,1,1,2636
1681,30,Female,46382,SMS,2181,1,0,0
1682,46,Male,96675,SMS,851,1,1,2553
1683,29,Female,141019,Email,4244,1,1,8263
1684,56,Male,117596,SMS,757,1,1,583
1685,19,Male,42419,Email,1760,1,0,0
1686,49,Female,113321,TV,800,0,0,0
1687,30,Female,101238,Email,1180,0,0,0
1688,63,Male,145032,TV,2256,1,0,0
1689,44,Male,114753,TV,1640,0,0,0
1690,58,Female,59291,SMS,3132,1,1,7749
1691,34,Male,32397,SMS,2083,1,0,0
1692,57,Female,126415,Email,414,1,1,7072
1693,48,Female,77888,Social Media,3181,1,1,8127
1694,51,Male,55169,SMS,4833,1,0,0
1695,41,Female,82182,SMS,2414,0,0,0
1696,62,Male,112476,Social Media,2235,1,1,748
1697,52,Male,62249,Social Media,1749,0,0,0
1698,23,Female,48341,SMS,3319,0,0,0
1699,36,Male,95603,Social Media,3900,0,0,0
1700,47,Female,66144,Email,2578,0,0,0
1701,24,Female,81772,TV,4167,0,0,0
1702,27,Female,99360,TV,1875,0,0,0
1703,58,Male,33444,SMS,2066,1,0,0
1704,49,Female,65647,SMS,1867,1,1,2306
1705,51,Male,143662,Email,3915,0,0,0
1706,45,Female,134416,Social Media,341,0,0,0
1707,32,Female,118843,SMS,4897,1,0,0
1708,47,Female,30974,TV,3049,1,0,0
1709,54,Male,132150,Email,4936,1,1,8723
1710,46,Male,58383,Email,4976,0,0,0
1711,39,Female,145548,Social Media,2356,1,0,0
1712,21,Female,114826,SMS,4211,0,0,0
1713,37,Male,101552,SMS,3468,1,0,0
1714,49,Male,117648,Email,466,0,0,0
1715,53,Male,114049,TV,2927,0,0,0
1716,21,Female,22956,SMS,1352,0,0,0
1717,44,Male,28077,TV,2587,0,0,0
1718,34,Female,56490,Email,4885,0,0,0
1719,29,Male,130363,SMS,3703,1,1,4694
1720,39,Female,144713,TV,3621,1,1,4957
1721,34,Female,123391,Email,4617,0,0,0
1722,27,Female,128642,TV,1743,0,0,0
1723,18,Male,75612,SMS,1312,0,0,0
1724,39,Male,120474,Social Media,4803,1,1,7238
1725,43,Male,56159,TV,119,0,0,0
1726,35,Female,59710,Social Media,775,0,0,0
1727,31,Female,103536,SMS,4577,0,0,0
1728,64,Male,33806,Social Media,708,1,0,0
1729,46,Female,133096,Email,161,0,0,0
1730,29,Female,98345,Social Media,1365,0,0,0
1731,53,Female,100391,TV,2385,1,1,8349
1732,52,Male,127412,TV,1254,1,1,3211
1733,29,Female,114924,Social Media,1728,1,1,8440
1734,24,Male,26458,Email,1726,0,0,0
1735,46,Male,55524,SMS,3816,0,0,0
1736,28,Male,26853,Social Media,1542,1,0,0
1737,50,Male,60477,TV,1753,1,0,0
1738,23,Male,52222,TV,2602,0,0,0
1739,64,Female,38320,Social Media,3369,0,0,0
1740,32,Male,114154,Social Media,381,0,0,0
1741,49,Male,72243,Social Media,1124,0,0,0
1742,28,Male,65615,SMS,4918,1,1,659
1743,40,Female,37352,TV,3503,1,0,0
1744,43,Female,92833,TV,1335,0,0,0
1745,51,Female,113476,TV,4282,0,0,0
1746,63,Female,134560,SMS,4860,1,1,2729
1747,51,Male,23203,Email,885,0,0,0
1748,46,Male,59267,TV,3417,1,1,3513
1749,21,Female,57941,TV,1767,1,0,0
1750,34,Female,102809,Email,3108,1,1,2079
1751,52,Female,45368,SMS,3294,0,0,0
1752,30,Female,97186,Email,4889,0,0,0
1753,58,Male,50984,Email,3875,0,0,0
1754,56,Female,61941,Email,2546,0,0,0
1755,32,Female,92918,Email,3890,0,0,0
1756,46,Female,72683,SMS,633,1,1,2890
1757,46,Female,146409,SMS,501,1,1,1919
1758,28,Female,20801,Email,3763,1,0,0
1759,49,Female,126538,Social Media,229,0,0,0
1760,19,Female,132201,Social Media,2439,1,1,8854
1761,64,Male,67965,Social Media,4471,1,0,0
1762,31,Male,105269,Social Media,3059,0,0,0
1763,37,Male,142693,TV,1958,1,0,0
1764,39,Male,29969,SMS,3073,0,0,0
1765,28,Male,55969,SMS,4250,0,0,0
1766,44,Male,102269,Email,3749,0,0,0
1767,20,Female,52449,TV,2886,1,0,0
1768,34,Female,111679,Email,3197,1,1,9105
1769,61,Male,45705,Email,3612,0,0,0
1770,45,Female,80303,SMS,4960,0,0,0
1771,46,Male,48363,TV,1320,0,0,0
1772,38,Female,50720,Social Media,741,0,0,0
1773,64,Female,29972,SMS,3414,0,0,0
1774,33,Female,53351,TV,823,0,0,0
1775,54,Female,131023,TV,4997,0,0,0
1776,37,Female,56145,SMS,837,1,1,6300
1777,23,Female,107948,SMS,4953,0,0,0
1778,36,Male,109614,Email,1399,1,0,0
1779,22,Male,108116,Email,3580,0,0,0
1780,20,Female,76235,Email,439,0,0,0
1781,18,Male,34855,Social Media,252,0,0,0
1782,55,Female,56169,SMS,1521,0,0,0
1783,32,Male,66404,TV,3151,0,0,0
1784,51,Female,39569,SMS,526,1,0,0
1785,52,Male,145074,TV,3658,1,1,5755
1786,42,Female,149006,Social Media,1235,0,0,0
1787,41,Male,74437,SMS,2472,0,0,0
1788,29,Female,68506,TV,3429,1,1,7909
1789,35,Male,45738,TV,1049,0,0,0
1790,32,Female,26772,Email,1473,1,0,0
1791,61,Female,110410,Social Media,1056,1,1,5680
1792,33,Female,39731,SMS,1801,1,0,0
1793,44,Male,30131,Email,3041,0,0,0
1794,25,Male,86324,Social Media,2582,0,0,0
1795,63,Male,74097,Email,1403,0,0,0
1796,42,Female,101720,SMS,470,1,1,5878
1797,34,Male,116433,TV,3080,1,1,3077
1798,46,Female,22889,SMS,2396,1,0,0
